,x,y,z,r,v,theta,phi,t
17,0.3725812080111384,-0.408686955172635,0.8525607807820271,0.0625,9377686.31052501,0.5235987755982988,1.5707963267948966,2.2283098549477505e-06
18,0.3984287789382652,-0.390213067765043,0.8304429539657818,0.0625,9377686.31052501,0.5235987755982988,3.141592653589793,2.2285757295323023e-06
19,0.4224276245401187,-0.39789789568431294,0.8165834212656847,0.0625,9377686.31052501,0.5235987755982988,4.71238898038469,2.2281513763616123e-06
20,0.2376788415818734,-0.37794867155461287,0.677242557767492,0.0625,9377686.31052501,1.2217304763960306,0.0,2.2281389870853246e-06
21,0.2773145341659751,-0.39428347713648715,0.677623127242864,0.0625,9377686.31052501,1.2217304763960306,1.5707963267948966,2.2282383713957936e-06
22,0.3230504467684295,-0.38196897082189923,0.8357776294662984,0.0625,9377686.31052501,1.2217304763960306,3.141592653589793,2.228438355968869e-06
23,0.3664953274764203,-0.31535071633446965,0.9050532231861059,0.0625,9377686.31052501,1.2217304763960306,4.71238898038469,2.2284979081006673e-06
24,0.13235433597697083,-0.6248089019555602,0.4029525647866432,0.0625,9377686.31052501,1.9198621771937625,0.0,2.228508922123859e-06
25,0.3604844044317266,-0.4214724835463914,0.5066639258719317,0.0625,9377686.31052501,1.9198621771937625,1.5707963267948966,2.2284517081109385e-06
26,0.22120860485362237,-0.4908618642365313,0.5031505627089711,0.0625,9377686.31052501,1.9198621771937625,3.141592653589793,2.228847675937035e-06
27,0.32927194513876074,-0.6369412386167722,0.4658914921743384,0.0625,9377686.31052501,1.9198621771937625,4.71238898038469,2.228232021773521e-06
28,0.2878865075219637,-0.4206107691490116,0.498070418755163,0.0625,9377686.31052501,2.6179938779914944,0.0,2.2287404622706494e-06
29,0.28025369100215447,-0.36619961669218243,0.5422291610276998,0.0625,9377686.31052501,2.6179938779914944,1.5707963267948966,2.2281091324146074e-06
30,0.28317897380610174,-0.4832456381713821,0.46412173761451236,0.0625,9377686.31052501,2.6179938779914944,3.141592653589793,2.228462701092642e-06
31,0.305996889282871,-0.46894223980388106,0.4884689120982117,0.0625,9377686.31052501,2.6179938779914944,4.71238898038469,2.2286623655745807e-06
32,0.10626032567746896,-0.384030566869962,0.3022910555931131,0.125,9377686.31052501,0.5235987755982988,0.0,2.2284765118629304e-06
33,0.3285261660657352,-0.4720687158403834,0.36936712733986576,0.125,9377686.31052501,0.5235987755982988,1.5707963267948966,2.22839054605274e-06
34,0.360304200629933,-0.613779284417948,0.38485122469309263,0.125,9377686.31052501,0.5235987755982988,3.141592653589793,2.228203142910232e-06
35,0.36820327746425363,-0.49090211145292467,0.381879800643104,0.125,9377686.31052501,0.5235987755982988,4.71238898038469,2.2289842083720673e-06
36,0.23290752566979628,-0.6150670873485826,0.35520737721297435,0.125,9377686.31052501,1.2217304763960306,0.0,2.228426671937597e-06
37,0.2618461362979271,-0.5790147675061962,0.39017989717274454,0.125,9377686.31052501,1.2217304763960306,1.5707963267948966,2.2289891946954544e-06
38,0.326739877904789,-0.5468303278958402,0.3664463684939588,0.125,9377686.31052501,1.2217304763960306,3.141592653589793,2.2286539205726164e-06
39,0.25177584420196186,-0.41339888346057185,0.17898788055943163,0.125,9377686.31052501,1.2217304763960306,4.71238898038469,2.2281043729988514e-06
40,0.23408448150324399,-0.5716628181853808,0.3543512602673667,0.125,9377686.31052501,1.9198621771937625,0.0,2.228923564492874e-06
41,0.30507710932877813,-0.7492007233423877,0.13476273851631057,0.125,9377686.31052501,1.9198621771937625,1.5707963267948966,2.228284212669946e-06
42,0.2700592772788364,-0.6337332665652289,0.332849182370707,0.125,9377686.31052501,1.9198621771937625,3.141592653589793,2.22909767766879e-06
43,0.2080899548235681,-0.5575392235670251,0.3759574264142846,0.125,9377686.31052501,1.9198621771937625,4.71238898038469,2.228082412430868e-06
44,-0.14968705321025674,-0.5548519339540107,0.3080751711381705,0.125,9377686.31052501,2.6179938779914944,0.0,2.2283726420276224e-06
45,0.32167599161443244,-0.6692416326284684,0.09079011098532593,0.125,9377686.31052501,2.6179938779914944,1.5707963267948966,2.2283868848339272e-06
46,0.2860882034479512,-0.6182519074669738,0.24516235557172833,0.125,9377686.31052501,2.6179938779914944,3.141592653589793,2.2287876769390736e-06
47,0.2208958603931701,-0.5692256842182409,0.3130997641212093,0.125,9377686.31052501,2.6179938779914944,4.71238898038469,2.2290143333968192e-06
48,0.016294265768601282,-0.22777014556609307,0.47378251053719284,0.1875,9377686.31052501,0.5235987755982988,0.0,2.2284863773625262e-06
49,0.18630011667829058,-0.565858161834487,0.17610592454048357,0.1875,9377686.31052501,0.5235987755982988,1.5707963267948966,2.22853631779831e-06
50,0.39225291654214,-0.39332866063544125,0.1584975715805085,0.1875,9377686.31052501,0.5235987755982988,3.141592653589793,2.2289159837264235e-06
51,0.26764890693758475,-0.2904731453447322,0.5357565634713093,0.1875,9377686.31052501,0.5235987755982988,4.71238898038469,2.2285638776029696e-06
52,0.16691042752170418,-0.36559249537000116,0.3347098468233488,0.1875,9377686.31052501,1.2217304763960306,0.0,2.229212505655452e-06
53,0.20549661910215758,-0.42587385478574824,0.027422667152116085,0.1875,9377686.31052501,1.2217304763960306,1.5707963267948966,2.2286845573400453e-06
54,0.2217696936976589,-0.4984592646003454,-0.114729752470394,0.1875,9377686.31052501,1.2217304763960306,3.141592653589793,2.228776587629771e-06
55,0.23495374377515826,-0.332858559002736,0.3038923365451502,0.1875,9377686.31052501,1.2217304763960306,4.71238898038469,2.2282810886409184e-06
56,0.3160919133665165,-0.34652631091763697,0.35111995439696947,0.1875,9377686.31052501,1.9198621771937625,0.0,2.2281807615030267e-06
57,0.23903216000092106,-0.4398461454627657,0.045167369880674345,0.1875,9377686.31052501,1.9198621771937625,1.5707963267948966,2.228338980714195e-06
58,0.1874701962029056,-0.46084123218786743,-0.15435207766359985,0.1875,9377686.31052501,1.9198621771937625,3.141592653589793,2.2283437031300066e-06
59,0.40153953689539074,-0.39858915405107787,0.277144021153358,0.1875,9377686.31052501,1.9198621771937625,4.71238898038469,2.2284954041022777e-06
60,0.2605077164699486,-0.2750363135967263,0.6889691841538137,0.1875,9377686.31052501,2.6179938779914944,0.0,2.228270588415899e-06
61,0.3433048236044283,-0.3163199202641536,0.30129478930088016,0.1875,9377686.31052501,2.6179938779914944,1.5707963267948966,2.228255582508793e-06
62,0.36855146147620177,-0.33180022402612125,0.27335193694124427,0.1875,9377686.31052501,2.6179938779914944,3.141592653589793,2.2287704591701687e-06
63,0.40076809007105063,-0.22588542764329478,0.61892437454297,0.1875,9377686.31052501,2.6179938779914944,4.71238898038469,2.2281241951842564e-06
64,0.10857085302581071,0.04297493001463093,14.175519622092146,0.0,18755372.62105002,0.5235987755982988,0.0,2.229211707658093e-06
65,0.1662742015522558,-0.27523482489472595,0.12047075961157146,0.0,18755372.62105002,0.5235987755982988,1.5707963267948966,2.2288620056560817e-06
66,0.14069175402336875,-0.06495966446632225,6.578859462103574,0.0,18755372.62105002,0.5235987755982988,3.141592653589793,2.228614854810445e-06
67,0.013717252907654067,0.03386620810617945,5.378898015450768,0.0,18755372.62105002,0.5235987755982988,4.71238898038469,2.2281385701211522e-06
68,0.03407273938986052,-0.05519681453256684,3.7756019522331683,0.0,18755372.62105002,1.2217304763960306,0.0,2.228119695641233e-06
69,0.04085240209857422,-0.07408929134785046,3.2450204547439694,0.0,18755372.62105002,1.2217304763960306,1.5707963267948966,2.2282358104599107e-06
70,0.01826755934042698,-0.11492093066102615,9.259823551035694,0.0,18755372.62105002,1.2217304763960306,3.141592653589793,2.2282943149240793e-06
71,0.31302809176016627,-0.04269227788516859,-1.8112007881695473,0.0,18755372.62105002,1.2217304763960306,4.71238898038469,2.22943637599036e-06
72,0.09637917564778584,-0.05619429488550623,10.186202010424239,0.0,18755372.62105002,1.9198621771937625,0.0,2.228339231058577e-06
73,0.11958107960090807,-0.0799562935397966,14.22995573267988,0.0,18755372.62105002,1.9198621771937625,1.5707963267948966,2.228757924348207e-06
74,0.07677180820098284,-0.31887331260240154,-0.07549865653550382,0.0,18755372.62105002,1.9198621771937625,3.141592653589793,2.228222894716863e-06
75,0.1969916330994751,0.02520076126012739,0.4578093476913721,0.0,18755372.62105002,1.9198621771937625,4.71238898038469,2.2290190970294665e-06
76,0.04583528705061358,-0.007970860189026973,4.876225293543423,0.0,18755372.62105002,2.6179938779914944,0.0,2.228140928346293e-06
77,-0.15426934799781733,-0.13123141995554505,14.324536924206425,0.0,18755372.62105002,2.6179938779914944,1.5707963267948966,2.22833581365999e-06
78,-0.06819851212588084,0.007812678297463798,2.4758844273906337,0.0,18755372.62105002,2.6179938779914944,3.141592653589793,2.2290426448336526e-06
79,0.1137626175406919,-0.019398073665001285,2.5055821065880437,0.0,18755372.62105002,2.6179938779914944,4.71238898038469,2.2288610303420864e-06
80,0.10730102921966649,-0.09593535249055957,2.796910237749734,0.0625,18755372.62105002,0.5235987755982988,0.0,2.2283832164726433e-06
81,0.3571078654338521,-0.04631044645853042,16.27694325665767,0.0625,18755372.62105002,0.5235987755982988,1.5707963267948966,2.2291243025454734e-06
82,0.2121971313731906,-0.2318106037954119,1.957640865843619,0.0625,18755372.62105002,0.5235987755982988,3.141592653589793,2.2294455587588874e-06
83,0.10649536050479304,-0.09270993799295373,-3.123503681241547,0.0625,18755372.62105002,0.5235987755982988,4.71238898038469,2.2286039254628763e-06
84,0.1842174113234084,0.06598381381579355,11.225080733895277,0.0625,18755372.62105002,1.2217304763960306,0.0,2.2282592998463674e-06
85,0.1005784309066671,-0.09855555228238541,0.3621677515151694,0.0625,18755372.62105002,1.2217304763960306,1.5707963267948966,2.2291454132599996e-06
86,0.10350913024925476,-0.13581541349188,-2.5654430580510543,0.0625,18755372.62105002,1.2217304763960306,3.141592653589793,2.2281651955286665e-06
87,0.14397657606706238,0.12534956694576455,-0.13863934519573612,0.0625,18755372.62105002,1.2217304763960306,4.71238898038469,2.2289363091679944e-06
88,0.25945349554929154,0.22143649530871662,-6.039997167454752,0.0625,18755372.62105002,1.9198621771937625,0.0,2.228252303907462e-06
89,0.02138060409002809,-0.08736624025753395,-0.4243435069553693,0.0625,18755372.62105002,1.9198621771937625,1.5707963267948966,2.2282655189921563e-06
90,0.17981148479178216,-0.17770211601906666,12.61585662278124,0.0625,18755372.62105002,1.9198621771937625,3.141592653589793,2.228756987601976e-06
91,0.21249253236050422,0.0753949185301023,0.2153748261782546,0.0625,18755372.62105002,1.9198621771937625,4.71238898038469,2.229300126164596e-06
92,0.15582720088805196,0.09186151227389124,5.713646104182103,0.0625,18755372.62105002,2.6179938779914944,0.0,2.2281398334414616e-06
93,0.01808713713458331,-0.05019306917244647,2.0682008041106137,0.0625,18755372.62105002,2.6179938779914944,1.5707963267948966,2.228093192740915e-06
94,-0.028889835420007132,-0.005282456845662229,0.6330262169944328,0.0625,18755372.62105002,2.6179938779914944,3.141592653589793,2.2282599000739093e-06
95,0.23169859513582766,-0.1573674602869723,1.8252278405201239,0.0625,18755372.62105002,2.6179938779914944,4.71238898038469,2.2285340640445974e-06
96,0.11626048961092003,0.03356412610409362,-2.954589527584393,0.125,18755372.62105002,0.5235987755982988,0.0,2.22834498150145e-06
97,0.0788471561152558,0.05954907148778108,14.508538348795904,0.125,18755372.62105002,0.5235987755982988,1.5707963267948966,2.228659271054371e-06
98,0.36937767375795294,-0.02401249753222546,-5.531768935969166,0.125,18755372.62105002,0.5235987755982988,3.141592653589793,2.2290583504967453e-06
99,0.2765371166732768,-0.02919062823851265,10.416934002425926,0.125,18755372.62105002,0.5235987755982988,4.71238898038469,2.2286433980512546e-06
100,-0.013436853253974066,-0.042964142236275496,10.90625382943538,0.125,18755372.62105002,1.2217304763960306,0.0,2.2282092710492947e-06
101,-0.016007693585695038,-0.12321006289301417,8.22954390322705,0.125,18755372.62105002,1.2217304763960306,1.5707963267948966,2.229346670050215e-06
102,0.3183396476714153,-0.33423020668384523,0.1541667989854732,0.125,18755372.62105002,1.2217304763960306,3.141592653589793,2.228939021649677e-06
103,0.3451533170115855,0.006427390896363221,2.423158547276352,0.125,18755372.62105002,1.2217304763960306,4.71238898038469,2.229055576908396e-06
104,-0.02433573592109317,0.04543013565854549,-9.352674471128385,0.125,18755372.62105002,1.9198621771937625,0.0,2.2289013798305043e-06
105,0.0584666376703389,-0.0640353332023863,13.529863157315841,0.125,18755372.62105002,1.9198621771937625,1.5707963267948966,2.2283520289338074e-06
106,0.14770822430015582,-0.3905607065566647,-1.600545343693406,0.125,18755372.62105002,1.9198621771937625,3.141592653589793,2.2287978039159504e-06
107,0.3649017361090801,-0.013908866658014505,-1.5783960079060528,0.125,18755372.62105002,1.9198621771937625,4.71238898038469,2.228904389963023e-06
108,0.0993681871445205,0.10889237658910211,0.43741101373252556,0.125,18755372.62105002,2.6179938779914944,0.0,2.2290008855716095e-06
109,0.03757625339308862,-0.005776095041224822,13.26156725919813,0.125,18755372.62105002,2.6179938779914944,1.5707963267948966,2.228209842838409e-06
110,0.12106541767289392,0.006835612175964919,14.522874404534495,0.125,18755372.62105002,2.6179938779914944,3.141592653589793,2.2285519398617556e-06
111,0.0977359339401785,0.00818877789077764,-0.5186336952126769,0.125,18755372.62105002,2.6179938779914944,4.71238898038469,2.2283101576730145e-06
112,0.15627437518266596,0.09000336892993595,1.8439232278493711,0.1875,18755372.62105002,0.5235987755982988,0.0,2.2285604328871164e-06
113,0.19548186994330116,0.048332313126627946,14.254229185188457,0.1875,18755372.62105002,0.5235987755982988,1.5707963267948966,2.2293681809324575e-06
114,0.23956819267968293,-0.12805336261212175,0.18425007854151587,0.1875,18755372.62105002,0.5235987755982988,3.141592653589793,2.22935914435767e-06
115,0.2639322267464064,-0.20602059587790755,-1.5072590040558453,0.1875,18755372.62105002,0.5235987755982988,4.71238898038469,2.2283532916207275e-06
116,0.2333841295430634,0.16164776906206896,-5.678562867847238,0.1875,18755372.62105002,1.2217304763960306,0.0,2.2287733440236466e-06
117,0.0404127669935283,-0.04121809291000511,0.9183919422524309,0.1875,18755372.62105002,1.2217304763960306,1.5707963267948966,2.2285233278890707e-06
118,0.047073303879188885,-0.40070111883971743,-0.03918170733252449,0.1875,18755372.62105002,1.2217304763960306,3.141592653589793,2.229146121720773e-06
119,0.19295059327508932,-0.05181163254648455,4.933240337485988,0.1875,18755372.62105002,1.2217304763960306,4.71238898038469,2.228516503607564e-06
120,0.10582529408381915,0.3197201948609621,-12.099676126569808,0.1875,18755372.62105002,1.9198621771937625,0.0,2.2287334178190926e-06
121,0.07269727872132199,-0.02346212521535487,4.75604323404003,0.1875,18755372.62105002,1.9198621771937625,1.5707963267948966,2.228407820998447e-06
122,0.24979485386881717,-0.04444052377575995,6.479507363558899,0.1875,18755372.62105002,1.9198621771937625,3.141592653589793,2.2284880717326953e-06
123,0.29746294128536005,0.1330293311025875,4.493832433694249,0.1875,18755372.62105002,1.9198621771937625,4.71238898038469,2.2290074672418523e-06
124,0.13894940360378982,0.21343996514297056,6.257245490525326,0.1875,18755372.62105002,2.6179938779914944,0.0,2.228338164591428e-06
125,0.26214058420172237,-0.10370551696170495,6.254607797999443,0.1875,18755372.62105002,2.6179938779914944,1.5707963267948966,2.229014265938995e-06
126,0.1630857739624159,-0.07147053925834705,3.6512119757007966,0.1875,18755372.62105002,2.6179938779914944,3.141592653589793,2.2280974596436155e-06
127,0.3464150988778851,-0.10504314295091341,-1.6898810457291589,0.1875,18755372.62105002,2.6179938779914944,4.71238898038469,2.2283834859521496e-06
128,-0.13956071688134547,-0.22007205111898814,29.978746032664453,0.0,28133058.93157503,0.5235987755982988,0.0,2.2293032869642545e-06
129,0.04558064172711952,0.016083690080557846,-31.008397769886447,0.0,28133058.93157503,0.5235987755982988,1.5707963267948966,2.2284892425588216e-06
130,0.15487452572470273,0.002521450226193973,14.020973212361724,0.0,28133058.93157503,0.5235987755982988,3.141592653589793,2.2293117026210893e-06
131,0.15101616804462217,-0.09466692910749684,-5.420883615816326,0.0,28133058.93157503,0.5235987755982988,4.71238898038469,2.22833647954174e-06
132,-0.04233191711353109,-0.06819779254810027,0.048530624686380405,0.0,28133058.93157503,1.2217304763960306,0.0,2.228911772442725e-06
133,-0.0076059684263247475,0.042417148940826994,0.3320478404559642,0.0,28133058.93157503,1.2217304763960306,1.5707963267948966,2.228784508513178e-06
134,-0.1065593324996835,-0.10811603637896033,-0.08268295140663164,0.0,28133058.93157503,1.2217304763960306,3.141592653589793,2.228921684167109e-06
135,-0.029336961518929845,-0.1540003374007559,1.8429281987259016,0.0,28133058.93157503,1.2217304763960306,4.71238898038469,2.228231700552625e-06
136,0.1899144461033057,0.05548054161609432,0.276874165498378,0.0,28133058.93157503,1.9198621771937625,0.0,2.228181523419918e-06
137,0.052077630614405436,-0.10635249545800345,-9.502925915219782,0.0,28133058.93157503,1.9198621771937625,1.5707963267948966,2.228796218566631e-06
138,-0.36219555261417974,-0.05955405211847413,-2.0607278728038385,0.0,28133058.93157503,1.9198621771937625,3.141592653589793,2.2288291220165944e-06
139,0.10055354182264391,0.019601080502200177,-1.1543489573463748,0.0,28133058.93157503,1.9198621771937625,4.71238898038469,2.2281769239074848e-06
140,0.04358598631496442,0.14523755125264076,-5.418074542385074,0.0,28133058.93157503,2.6179938779914944,0.0,2.2287406491836964e-06
141,-0.029869427559618408,-0.08711143967268484,0.7602549643512375,0.0,28133058.93157503,2.6179938779914944,1.5707963267948966,2.2285233531797834e-06
142,-0.15227957563289657,0.12414933892006946,-0.15979385866196344,0.0,28133058.93157503,2.6179938779914944,3.141592653589793,2.2288883735007947e-06
143,0.03758827103879779,-0.008232324422862484,1.3516656543424466,0.0,28133058.93157503,2.6179938779914944,4.71238898038469,2.228319105818658e-06
144,0.06341557755330822,0.08547372522518079,20.83709265140581,0.0625,28133058.93157503,0.5235987755982988,0.0,2.2285386829818017e-06
145,0.08112471498083289,0.012911309124059744,-18.46681022891411,0.0625,28133058.93157503,0.5235987755982988,1.5707963267948966,2.2282184277924986e-06
146,0.04991600266699357,-0.017796223522073697,-12.366440901047937,0.0625,28133058.93157503,0.5235987755982988,3.141592653589793,2.2281692821134307e-06
147,0.1379763097876082,0.021188759267905852,0.27221155703276173,0.0625,28133058.93157503,0.5235987755982988,4.71238898038469,2.2286892175407087e-06
148,-0.10799959573010379,-0.09386662313403686,0.5437654113705345,0.0625,28133058.93157503,1.2217304763960306,0.0,2.228763154633774e-06
149,-0.111240813808999,0.2124785573385398,0.1072833102809208,0.0625,28133058.93157503,1.2217304763960306,1.5707963267948966,2.229079258707515e-06
150,-0.1580515622526788,-0.034865259710896275,-0.1403889599461546,0.0625,28133058.93157503,1.2217304763960306,3.141592653589793,2.228655378163761e-06
151,0.15726802608280793,-0.11540432261199363,-5.026443320665556,0.0625,28133058.93157503,1.2217304763960306,4.71238898038469,2.2281219464798345e-06
152,0.1671518077210829,-0.15487780179417907,-0.04065114992888123,0.0625,28133058.93157503,1.9198621771937625,0.0,2.228897965225485e-06
153,-0.012068746972248726,0.015008308750759453,0.5677265066273117,0.0625,28133058.93157503,1.9198621771937625,1.5707963267948966,2.2282625934031234e-06
154,0.11636635840604902,-0.14145099942720285,4.023201758019349,0.0625,28133058.93157503,1.9198621771937625,3.141592653589793,2.2290072825841352e-06
155,0.32855351206243244,0.2638854708531177,8.243822330022715,0.0625,28133058.93157503,1.9198621771937625,4.71238898038469,2.2287475583491994e-06
156,0.024289298859749626,-0.09044604374411307,0.29151644678895566,0.0625,28133058.93157503,2.6179938779914944,0.0,2.228274566160186e-06
157,-0.007912488886663896,-0.08125770649092835,0.5338651830735195,0.0625,28133058.93157503,2.6179938779914944,1.5707963267948966,2.2280930569266952e-06
158,0.12608627250129545,-0.1467895896398841,10.033490310226044,0.0625,28133058.93157503,2.6179938779914944,3.141592653589793,2.2291892511266863e-06
159,0.0505914145078701,-0.07375231663137756,2.49002877765012,0.0625,28133058.93157503,2.6179938779914944,4.71238898038469,2.2283022945085213e-06
160,0.06961425375478797,0.05376603538917111,2.6478915519145407,0.125,28133058.93157503,0.5235987755982988,0.0,2.228545606110463e-06
161,0.06489878953479152,-0.0075744701694429786,-16.615884046846393,0.125,28133058.93157503,0.5235987755982988,1.5707963267948966,2.2282775795406344e-06
162,0.15726150465227454,0.015505889594641263,-6.094103415814683,0.125,28133058.93157503,0.5235987755982988,3.141592653589793,2.228114331151214e-06
163,0.1264547717939104,-0.05949545592527799,2.889202149617747,0.125,28133058.93157503,0.5235987755982988,4.71238898038469,2.228167399568277e-06
164,0.18154990412600625,-0.034830791720804985,0.16924004435536463,0.125,28133058.93157503,1.2217304763960306,0.0,2.2287515858202775e-06
165,-0.16051489523090257,-0.1122981660234514,-0.09006384264916902,0.125,28133058.93157503,1.2217304763960306,1.5707963267948966,2.2282088235401546e-06
166,-0.06026948247044335,-0.0774067628246151,7.469342675772498,0.125,28133058.93157503,1.2217304763960306,3.141592653589793,2.2281846790140024e-06
167,0.039822408073946054,-0.17637923447686182,-5.69657373094893,0.125,28133058.93157503,1.2217304763960306,4.71238898038469,2.229288705435297e-06
168,0.04246142115523024,0.07409106610085579,-3.614377764295263,0.125,28133058.93157503,1.9198621771937625,0.0,2.228695279737659e-06
169,-0.16414810369995464,-0.009650240039334911,0.044036209731712135,0.125,28133058.93157503,1.9198621771937625,1.5707963267948966,2.2286684143961958e-06
170,-0.016655071923391804,-0.1067342969259153,7.459041980938933,0.125,28133058.93157503,1.9198621771937625,3.141592653589793,2.228138562671662e-06
171,0.050663524473130245,-0.15000466427879827,4.276299994137122,0.125,28133058.93157503,1.9198621771937625,4.71238898038469,2.228667460381166e-06
172,0.07664620959999949,-0.010730172150741107,12.758906207214606,0.125,28133058.93157503,2.6179938779914944,0.0,2.2286009386216154e-06
173,-0.09710403256052791,-0.1261137620291394,0.12469739113194853,0.125,28133058.93157503,2.6179938779914944,1.5707963267948966,2.229462739388307e-06
174,0.14425385261883342,0.08016044803327539,-7.7061226049929745,0.125,28133058.93157503,2.6179938779914944,3.141592653589793,2.2292545404554376e-06
175,0.13295860001926882,-0.06735805265273795,-0.8622154996303995,0.125,28133058.93157503,2.6179938779914944,4.71238898038469,2.228411508959325e-06
176,0.03410082772607999,0.11674391282723945,-18.376989788065924,0.1875,28133058.93157503,0.5235987755982988,0.0,2.2283529291546254e-06
177,-0.07398305444350471,-0.07667375613515279,39.95681184134372,0.1875,28133058.93157503,0.5235987755982988,1.5707963267948966,2.2284643612238316e-06
178,-0.010422960455003214,-0.11938070509316832,-3.319824828296847,0.1875,28133058.93157503,0.5235987755982988,3.141592653589793,2.2286209524142685e-06
179,0.09067943370885097,0.006754636286935446,7.10746070889965,0.1875,28133058.93157503,0.5235987755982988,4.71238898038469,2.2281388841041896e-06
180,0.08149560334506133,-0.05120245038589963,0.07458454231634672,0.1875,28133058.93157503,1.2217304763960306,0.0,2.229224882798948e-06
181,-0.08020951193361614,0.14784995875943577,-0.018545050501143218,0.1875,28133058.93157503,1.2217304763960306,1.5707963267948966,2.2290779997453736e-06
182,-0.192257642688215,-0.31301840482055693,-1.6559560247357865,0.1875,28133058.93157503,1.2217304763960306,3.141592653589793,2.2286573989993563e-06
183,0.3227245001560796,0.05616925144010931,-1.898585727755319,0.1875,28133058.93157503,1.2217304763960306,4.71238898038469,2.228487640547003e-06
184,0.09208843526028947,-0.05109956704271668,0.258175080387704,0.1875,28133058.93157503,1.9198621771937625,0.0,2.2288752789672175e-06
185,0.025503488395229784,-0.14874971631716008,0.07861951892844339,0.1875,28133058.93157503,1.9198621771937625,1.5707963267948966,2.2282821416764454e-06
186,0.05522458832689481,-0.06279116340286633,-0.3169138343946816,0.1875,28133058.93157503,1.9198621771937625,3.141592653589793,2.2281377355139077e-06
187,0.20950223071886773,-0.13238791470445713,2.3105864573064236,0.1875,28133058.93157503,1.9198621771937625,4.71238898038469,2.228796170889535e-06
188,0.16207625588307478,-0.0003323760617506486,2.953303103096043,0.1875,28133058.93157503,2.6179938779914944,0.0,2.228139570252166e-06
189,0.08519455141740646,-0.012807710353955169,0.2465448385732033,0.1875,28133058.93157503,2.6179938779914944,1.5707963267948966,2.2292240490058963e-06
190,0.33773589246027236,0.10842550643612821,-7.600057225780616,0.1875,28133058.93157503,2.6179938779914944,3.141592653589793,2.2283020656390322e-06
191,0.22423271723612484,0.1891582996536811,15.882708979019974,0.1875,28133058.93157503,2.6179938779914944,4.71238898038469,2.228917866665262e-06
192,-0.004057225670437176,-0.07890183439307448,-15.44004208498794,0.0,37510745.24210004,0.5235987755982988,0.0,2.228207902615049e-06
193,-0.01662800255399225,-0.024583231118526828,-21.80400132539728,0.0,37510745.24210004,0.5235987755982988,1.5707963267948966,2.228905762661093e-06
194,-0.01430800543284286,0.04921397993826824,2.586648322140442,0.0,37510745.24210004,0.5235987755982988,3.141592653589793,2.2285809931440203e-06
195,0.06692018441761002,0.0617656068713705,-42.29322097750543,0.0,37510745.24210004,0.5235987755982988,4.71238898038469,2.2285173421852914e-06
196,0.04004209120758451,-0.053816520660592185,0.7739745957692784,0.0,37510745.24210004,1.2217304763960306,0.0,2.228259550061951e-06
197,-0.09429423751339636,0.17677117900778264,-2.232934545005304,0.0,37510745.24210004,1.2217304763960306,1.5707963267948966,2.2282920979994522e-06
198,-0.05262870882893244,-0.01918299214011639,-5.6073074308453705,0.0,37510745.24210004,1.2217304763960306,3.141592653589793,2.2289222565486514e-06
